Serial Number,List Year,Date Recorded,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Years until sold
100720,2010,8/22/2011,West Hartford,94 BAINTON RD,236700,372500.0,0.635436242,Single Family,Single Family,1
100040,2010,2/10/2011,Putnam,45 DANCO ROAD,786000,1015000.0,0.774384236,Nan,Nan,1
100228,2010,7/22/2011,Killingly,25 COTTON BRIDGE RD,231770,200000.0,1.15885,Single Family,Single Family,1
100052,2010,6/16/2011,East Granby,17 CHELSEA LANDING,103800,127000.0,0.817322835,Nan,Nan,1
100095,2010,3/7/2011,Stonington,107 COVE RD,358400,480000.0,0.746666667,Single Family,Single Family,1
100511,2010,9/12/2011,Meriden,62 WINTHROP TERR,172680,142000.0,1.216056338,Single Family,Single Family,1
10443,2010,9/1/2011,Southington,352 PONDVIEW DR,126700,44000.0,2.879545455,Single Family,Single Family,1
100060,2010,5/31/2011,Redding,61 GALLOWS HILL RD,508400,603750.0,0.842070393,Single Family,Single Family,1
100486,2010,3/17/2011,Stamford,30 ELMCROFT ROAD C3,196560,237500.0,0.827621053,Condo,Condo,1
10062,2010,8/31/2011,Thomaston,6  ELLEN LANE,203440,270000.0,0.753481481,Single Family,Single Family,1
100153,2010,8/2/2011,Suffield,203 HALLADAY AVE E,172480,250000.0,0.68992,Single Family,Single Family,1
100097,2010,11/12/2010,Norwalk,24 WOODBINE ST,662340,887000.0,0.746719278,Single Family,Single Family,0
10034,2010,10/29/2010,Manchester,85 OLIVER ROAD,123400,182000.0,0.678021978,Single Family,Single Family,0
100113,2010,2/11/2011,Killingly,26 PINEVILLE RD,108150,40000.0,2.70375,Single Family,Single Family,1
100019,2010,10/18/2010,Newtown,5 ARTHURS COURT,665060,867500.0,0.766639769,Single Family,Single Family,0
100104,2010,4/11/2011,Wilton,453 BELDEN HILL RD,500500,705000.0,0.709929078,Single Family,Single Family,1
100059,2010,12/1/2010,Windsor,291 STRAWBERRY CIR,130830,174000.0,0.751896552,Condo,Condo,0
10306,2010,3/23/2011,New Haven,101 HENRY STREET,134400,34900.0,3.851002865,Two Family,Two Family,1
100093,2010,9/12/2011,Middlebury,206 SUGAR MAPLE WAY,287600,319999.0,0.898752809,Condo,Condo,1
101057,2010,8/12/2011,Stamford,74 RESEARCH DRIVE,713510,1225000.0,0.582457143,Nan,Nan,1
100111,2010,11/15/2010,Danbury,10 CALDWELL TE,115900,363900.0,0.318494092,Condo,Condo,0
100048,2010,2/10/2011,Weston,58 WELLS HILL ROAD,633400,840000.0,0.754047619,Single Family,Single Family,1
100172,2010,5/19/2011,Berlin,22 BANNAN LN,191000,240000.0,0.795833333,Condo,Condo,1
100012,2010,7/18/2011,Sprague,309 MAIN ST,113500,160000.0,0.709375,Single Family,Single Family,1
10696,2010,3/14/2011,Bridgeport,100 LOFTUS CIRCLE,172810,185000.0,0.934108108,Single Family,Single Family,1
100019,2010,12/13/2010,Putnam,19 FLORENCE STREET,87100,45000.0,1.935555556,Single Family,Single Family,0
100035,2010,12/30/2010,Griswold,34 FAIRVIEW AVE,125020,60000.0,2.083666667,Single Family,Single Family,0
10092,2010,12/17/2010,Southington,154 MICHAEL DR,176050,255000.0,0.690392157,Single Family,Single Family,0
10859,2010,4/27/2011,Bridgeport,980 LINDLEY ST UNIT 103E,89430,42000.0,2.129285714,Condo,Condo,1
100425,2010,5/18/2011,West Hartford,71 EDGEMONT AVENUE,164200,155000.0,1.059354839,Single Family,Single Family,1
10038,2010,11/30/2010,Plainfield,99 NORWICH RD,120540,81000.0,1.488148148,Single Family,Single Family,0
100289,2010,3/2/2011,West Hartford,86 BRETTON ROAD,191400,215000.0,0.890232558,Single Family,Single Family,1
100277,2010,7/25/2011,Farmington,255 NEW BRITAIN AV,118860,155500.0,0.76437299,Condo,Condo,1
10323,2010,8/31/2011,Groton,66 SPYGLASS CIR,150850,199000.0,0.758040201,Condo,Condo,1
10104,2010,1/26/2011,Ridgefield,109 OLD WASHINGTON RD,937840,1250000.0,0.750272,Single Family,Single Family,1
100123,2010,10/29/2010,Newington,300 AUDUBON AVENUE,197020,240000.0,0.820916667,Single Family,Single Family,0
100076,2010,6/14/2011,Tolland,8 WHISPERING WOODS,75700,113200.0,0.668727915,Nan,Nan,1
10140,2010,2/23/2011,Groton,10 WOODLAND DR WEST,138810,175000.0,0.7932,Single Family,Single Family,1
100917,2010,7/5/2011,Stamford,413 OAKLAWN AVENUE,349480,399000.0,0.875889724,Single Family,Single Family,1
100328,2010,5/13/2011,Meriden,45 ALCOVE ST,99550,147747.0,0.673786947,Two Family,Two Family,1
10478,2010,6/7/2011,Hartford,193 SIGOURNEY ST,57260,389000.0,0.147197943,Nan,Nan,1
100031,2010,5/3/2011,Columbia,144 PINE ST,180400,225000.0,0.801777778,Single Family,Single Family,1
100024,2010,3/2/2011,Goshen,196 EAST STREET NORTH,303980,355000.0,0.85628169,Single Family,Single Family,1
100014,2010,10/7/2010,Stratford,346 BRIDGEVIEW PL,284900,300000.0,0.949666667,Single Family,Single Family,0
100348,2010,4/27/2011,Stratford,283 B AGAWAM DR,181090,190000.0,0.953105263,Condo,Condo,1
100513,2010,8/24/2011,Bristol,42 JOSEPH ST,183260,241000.0,0.760414938,Single Family,Single Family,1
100721,2010,9/20/2011,Danbury,LONG RIDGE ROAD,401000,274940.0,1.458500036,Nan,Nan,1
100159,2010,9/29/2011,New Fairfield,205 STONEY WAY,178200,232500.0,0.766451613,Condo,Condo,1
101045,2010,8/3/2011,Waterbury,112 STARLET LANE,129620,130000.0,0.997076923,Single Family,Single Family,1
100799,2010,6/2/2011,Waterbury,472 SOUTH MAIN ST,172100,75183.0,2.289081308,Nan,Nan,1
10233,2010,12/1/2010,Bridgeport,516 LEXINGTON  AV UNIT 203,41290,48000.0,0.860208333,Condo,Condo,0
100179,2010,11/24/2010,Waterbury,24 TAFT POINTE #46,113600,117347.0,0.96806906,Condo,Condo,0
100056,2010,11/9/2010,Meriden,253 ELM ST,112100,165000.0,0.679393939,Two Family,Two Family,0
100196,2010,7/28/2011,Stonington,6 STARR CT,357200,300000.0,1.190666667,Single Family,Single Family,1
10026,2010,10/18/2010,Glastonbury,4 COLTSFOOT CIR,198000,263000.0,0.752851711,Single Family,Single Family,0
101159,2010,9/2/2011,Stamford,123 SKYVIEW DRIVE,454430,480000.0,0.946729167,Single Family,Single Family,1
100018,2010,3/9/2011,Lisbon,192 PRESTON ALLEN RD,224580,320000.0,0.7018125,Single Family,Single Family,1
101294,2010,8/8/2011,Bridgeport,735 FRENCHTOWN ROAD,147410,136000.0,1.083897059,Single Family,Single Family,1
10402,2010,8/9/2011,Southington,68 OLD MILL RD,166950,220000.0,0.758863636,Single Family,Single Family,1
10337,2010,8/26/2011,Ridgefield,36 RUSTIC ROAD,519540,507000.0,1.024733728,Single Family,Single Family,1
100052,2010,12/6/2010,Simsbury,11 SIMSBURY MANOR DRIVE,158680,211000.0,0.752037915,Single Family,Single Family,0
100065,2010,12/6/2010,Windsor,1206 MATIANUCK AVE,123550,119000.0,1.038235294,Single Family,Single Family,0
10590,2010,8/22/2011,Wethersfield,4 JEFFERSON CT,351200,435000.0,0.807356322,Single Family,Single Family,1
10197,2010,5/11/2011,Ridgefield,12 LAKESIDE DRIVE EXT.,193500,300000.0,0.645,Single Family,Single Family,1
10172,2010,9/9/2011,Plainfield,8 CROSS CREEK RD,87990,176900.0,0.497399661,Condo,Condo,1
100305,2010,9/7/2011,Cheshire,197 CONTOUR DR,166970,185100.0,0.902052944,Single Family,Single Family,1
100215,2010,8/9/2011,Vernon,1127 HARTFORD TPKE,110480,100000.0,1.1048,Single Family,Single Family,1
10025,2010,11/1/2010,Southbury,441 C HERITAGE VLG,79810,75000.0,1.064133333,Condo,Condo,0
10818,2010,4/14/2011,Bridgeport,123 MARCONI AVENUE,122610,145000.0,0.845586207,Condo,Condo,1
100015,2010,10/28/2010,Seymour,93 BALANCE ROCK RD UNIT 1,99050,120000.0,0.825416667,Condo,Condo,0
100184,2010,3/29/2011,Torrington,152 BARTON ST,142750,75000.0,1.903333333,Single Family,Single Family,1
100134,2010,11/15/2010,Stamford,26 NOBILE STREET,300680,257000.0,1.169961089,Single Family,Single Family,0
100100,2010,5/16/2011,Suffield,272 BABBS RD,136220,143000.0,0.952587413,Single Family,Single Family,1
100262,2010,2/24/2011,Middletown,LOT 4 CHAMBERLIN RD,61530,92500.0,0.665189189,Nan,Nan,1
10076,2010,4/7/2011,Seymour,53 COLONY ROAD,163870,212500.0,0.771152941,Single Family,Single Family,1
10242,2010,2/9/2011,New Haven,719 ORCHARD STREET,177730,105000.0,1.692666667,Three Family,Three Family,1
100353,2010,4/28/2011,Stratford,50 ROOSEVELT AVE,129570,160000.0,0.8098125,Single Family,Single Family,1
100229,2010,6/22/2011,New Canaan,20 MORTIMER STREET,584500,725000.0,0.806206897,Single Family,Single Family,1
100660,2010,4/19/2011,Waterbury,43 PINERIDGE RD,114590,151000.0,0.758874172,Single Family,Single Family,1
100070,2010,3/1/2011,Suffield,135 SILVER CREEK DR,309820,455000.0,0.680923077,Single Family,Single Family,1
101122,2010,8/31/2011,Stamford,85 BARRETT AVENUE,864300,1078313.0,0.801529797,Single Family,Single Family,1
100433,2010,4/18/2011,Norwalk,6 AVON ST,168490,130000.0,1.296076923,Nan,Nan,1
100203,2010,8/11/2011,Wilton,158 OLD HIGHWAY,936740,1877500.0,0.498929427,Single Family,Single Family,1
100117,2010,4/27/2011,Plainville,161 S WASHINGTON ST,110950,61950.0,1.790960452,Single Family,Single Family,1
10288,2010,3/21/2011,Milford,77 THOMPSON STREET,217220,255000.0,0.851843137,Single Family,Single Family,1
10314,2010,5/27/2011,Hamden,240 WEST WOODS RD,197190,260000.0,0.758423077,Single Family,Single Family,1
10187,2010,1/6/2011,Milford,12 PARKLAND PLACE,205590,430000.0,0.478116279,Single Family,Single Family,1
10168,2010,12/30/2010,New Haven,13 MOURNING DOVE CIR,41580,238300.0,0.174485942,Nan,Nan,0
10043,2010,11/12/2010,Groton,28 MORGAN CT,122850,164000.0,0.749085366,Single Family,Single Family,0
100315,2010,9/26/2011,Newtown,2 GOLDEN POND ROAD,554050,572000.0,0.968618881,Single Family,Single Family,1
100091,2010,9/29/2011,Somers,318 GULF ROAD,150900,170000.0,0.887647059,Single Family,Single Family,1
100064,2010,12/10/2010,Killingly,43 FALL BROOK PARK,12040,5500.0,2.189090909,Single Family,Single Family,0
100044,2010,12/9/2010,Waterford,56 MYROCK AVE,160000,185000.0,0.864864865,Single Family,Single Family,0
10007,2010,11/15/2010,Thomaston,384 HICKORY HILL RD,289670,375000.0,0.772453333,Single Family,Single Family,0
100108,2010,11/16/2010,Norwalk,7 BUCKINGHAM PL,415310,565000.0,0.735061947,Single Family,Single Family,0
10050,2010,6/27/2011,Thomaston,453 JACKSON ST,146390,165000.0,0.887212121,Single Family,Single Family,1
10221,2010,6/17/2011,Ridgefield,10 SPECTACLE LANE,1455470,1850000.0,0.786740541,Single Family,Single Family,1
10033,2010,11/22/2010,North Haven,10 MEADOW VIEW DRIVE,230720,345000.0,0.668753623,Single Family,Single Family,0
10206,2010,3/31/2011,Southington,507 PLEASANT ST,254870,354000.0,0.719971751,Single Family,Single Family,1
100122,2010,5/23/2011,Windham,103 PENNYWOOD LA,93380,107000.0,0.87271028,Single Family,Single Family,1
100406,2010,5/19/2011,Stratford,101 CASTLE DR,158480,210000.0,0.754666667,Single Family,Single Family,1
100159,2010,11/23/2010,Stamford,55 COLONIAL ROAD,264750,335000.0,0.790298507,Single Family,Single Family,0
100058,2010,3/21/2011,Weston,4 WHITE BIRCH RIDGE RIDGE,410700,435000.0,0.944137931,Single Family,Single Family,1
100582,2010,9/7/2011,New Britain,124-1001D BIRUTA ST,45220,45000.0,1.004888889,Condo,Condo,1
100131,2010,6/2/2011,Old Saybrook,23 HARVEY DR,52400,55000.0,0.952727273,Single Family,Single Family,1
100055,2010,12/1/2010,Windsor,89 ABBEY LN,138670,135000.0,1.027185185,Single Family,Single Family,0
10011,2010,12/17/2010,North Stonington,BILLINGS LAKE,42490,35000.0,1.214,Nan,Nan,0
100026,2010,10/15/2010,Shelton,28 SPICEBUSH LA,142170,500000.0,0.28434,Single Family,Single Family,0
100217,2010,8/2/2011,Guilford,74 GRANITE RD,150500,195000.0,0.771794872,Condo,Condo,1
100198,2010,7/28/2011,Stonington,10 CANARY ST,152100,165000.0,0.921818182,Single Family,Single Family,1
10111,2010,12/3/2010,New Haven,256 EDWARDS STREET,461230,900000.0,0.512477778,Nan,Nan,0
100114,2010,2/24/2011,Newtown,39 OAK RIDGE ROAD,885070,716896.0,1.234586328,Single Family,Single Family,1
10247,2010,4/18/2011,Glastonbury,29 OVERSHOT DR,303100,450000.0,0.673555556,Condo,Condo,1
100437,2010,6/10/2011,Stratford,309 GARIBALDI AVE,118930,82000.0,1.450365854,Single Family,Single Family,1
100010,2010,11/2/2010,New Fairfield,3 CONTINENTAL AVE,144800,215000.0,0.673488372,Single Family,Single Family,0
100386,2010,8/12/2011,Norwich,312 OLD CANTERBURY TPKE,156000,199900.0,0.780390195,Single Family,Single Family,1
100071,2010,3/18/2011,Mansfield,68 HANKS HILL RD,199990,230000.0,0.869521739,Single Family,Single Family,1
100295,2010,9/6/2011,Newtown,93 CURRITUCK ROAD,241150,220000.0,1.096136364,Single Family,Single Family,1
100016,2010,10/29/2010,Waterford,25 FARGO RD,144400,275000.0,0.525090909,Nan,Nan,0
100318,2010,6/17/2011,Norwich,629 NEW LONDON TPK,103000,81000.0,1.271604938,Single Family,Single Family,1
100032,2010,6/28/2011,Lisbon,21 AUTUMN VIEW DR,65080,30000.0,2.169333333,Nan,Nan,1
100413,2010,2/7/2011,Waterbury,95 ELMWOOD AVE,151590,20000.0,7.5795,Three Family,Three Family,1
100026,2010,10/22/2010,Norwich,14 TANNER AVE,91000,128500.0,0.708171206,Single Family,Single Family,0
100031,2010,5/5/2011,Pomfret,206 ORCHARD HILL RD,209000,279000.0,0.749103943,Single Family,Single Family,1
100135,2010,2/14/2011,Torrington,55 BARON LN,105010,100000.0,1.0501,Single Family,Single Family,1
10279,2010,7/8/2011,Ridgefield,25 DEER HILL DRIVE,702970,1050000.0,0.669495238,Single Family,Single Family,1
100012,2010,10/1/2010,Norwalk,46 LOCKWOOD LN,346290,455000.0,0.761076923,Single Family,Single Family,0
100512,2010,6/21/2011,West Hartford,186 WOODROW ST,226300,357200.0,0.633538634,Single Family,Single Family,1
100286,2010,3/30/2011,Stratford,263 ALLYNDALE DR,195440,291000.0,0.67161512,Single Family,Single Family,1
10240,2010,6/10/2011,Ridgefield,44 ST. JOHNS ROAD,825490,1150000.0,0.717817391,Single Family,Single Family,1
10486,2010,6/28/2011,New Haven,232 MCKINLEY AVENUE,316540,487500.0,0.649312821,Single Family,Single Family,1
10314,2010,3/30/2011,New Haven,"970 QUINNIPIAC AVE, UNIT 2",109550,133000.0,0.823684211,Condo,Condo,1
100047,2010,12/21/2010,Wilton,108 INDIAN HILL RD,554610,760000.0,0.72975,Single Family,Single Family,0
100124,2010,11/10/2010,Stamford,40 RIVERSIDE AVENUE #2,332240,255000.0,1.302901961,Condo,Condo,0
10203,2010,6/30/2011,Darien,88 FITCH AVENUE,511460,640000.0,0.79915625,Single Family,Single Family,1
100206,2010,7/11/2011,Simsbury,105 EAST WEATOGUE STREET,178980,260000.0,0.688384615,Single Family,Single Family,1
100027,2010,2/4/2011,Woodbridge,107 PEASE ROAD,269080,347000.0,0.775446686,Single Family,Single Family,1
10358,2010,4/29/2011,Orange,426 LAMBERT RD,374400,445000.0,0.841348315,Single Family,Single Family,1
100098,2010,1/31/2011,Trumbull,49 TURKEY MEADOW RD,411800,500000.0,0.8236,Single Family,Single Family,1
100035,2010,1/18/2011,Old Lyme,20 BUTTONBALL RD,236000,275000.0,0.858181818,Single Family,Single Family,1
100407,2010,6/27/2011,Meriden,1005 WINDING BROOK,114710,176000.0,0.651761364,Condo,Condo,1
100064,2010,12/22/2010,Bethel,24 STONY HILL ROAD,1401680,1590200.0,0.881448874,Nan,Nan,0
10008,2010,10/28/2010,New Hartford,12 HILLTOP ROAD,61460,118000.0,0.520847458,Single Family,Single Family,0
100168,2010,6/29/2011,Plainville,37 KENT ST,105980,145000.0,0.730896552,Single Family,Single Family,1
100025,2010,8/15/2011,Andover,332 HEBRON ROAD,321400,449000.0,0.715812918,Single Family,Single Family,1
100120,2010,4/18/2011,Vernon,5 CAROL DR,109590,135000.0,0.811777778,Single Family,Single Family,1
10295,2010,7/29/2011,Groton,100 ESSEX ST #A-9,19880,35000.0,0.568,Nan,Nan,1
100291,2010,9/30/2011,Berlin,41 EVERGREEN CT,277000,348000.0,0.795977011,Single Family,Single Family,1
100149,2010,2/28/2011,Torrington,112 SAGE WAY,207540,177500.0,1.169239437,Single Family,Single Family,1
100643,2010,4/15/2011,Waterbury,189 WILLOW ST,66850,35000.0,1.91,Three Family,Three Family,1
100116,2010,4/1/2011,Stonington,18 NAUYAUG PT RD,647100,387500.0,1.669935484,Single Family,Single Family,1
100195,2010,12/15/2010,Norwalk,124 ROWAYTON WOODS DR,232470,327000.0,0.710917431,Condo,Condo,0
10905,2010,5/3/2011,Bridgeport,45 FLOWER STREET,146490,114750.0,1.276601307,Single Family,Single Family,1
100062,2010,10/27/2010,Danbury,24 SLEEPY HOLLOW DR,219800,249900.0,0.879551821,Single Family,Single Family,0
100110,2010,8/8/2011,Plymouth,48 EMMETT ST,123610,105000.0,1.177238095,Two Family,Two Family,1
10121,2010,3/30/2011,Madison,717 OPENING HILL ROAD,195800,255000.0,0.767843137,Single Family,Single Family,1
101147,2010,9/1/2011,Waterbury,31 TIMBER LANE,133830,169900.0,0.787698646,Single Family,Single Family,1
10145,2010,8/10/2011,Montville,7 MAINE CT,129590,95000.0,1.364105263,Single Family,Single Family,1
100008,2010,10/25/2010,Portland,6 GUERNSEY CIRCLE,158690,195000.0,0.813794872,Condo,Condo,0
10055,2010,11/9/2010,Southington,510 WINDING RIDGE,97230,230000.0,0.42273913,Nan,Nan,0
100119,2010,1/19/2011,Torrington,64 BARBER ST,93270,115000.0,0.811043478,Single Family,Single Family,1
100063,2010,12/10/2010,Killingly,1310 HARTFORD PIKE,148050,155000.0,0.95516129,Single Family,Single Family,0
100314,2010,9/21/2011,Newtown,12 THE BOULEVARD,278580,366000.0,0.761147541,Single Family,Single Family,1
10024,2010,11/10/2010,Colchester,49 CEDAR LN,264200,393000.0,0.672264631,Single Family,Single Family,0
100350,2010,3/28/2011,Danbury,BEECH TL,148100,285000.0,0.519649123,Single Family,Single Family,1
100416,2010,9/9/2011,Shelton,4 TROUT CREEK RD,391510,723000.0,0.541507607,Condo,Condo,1
100305,2010,8/10/2011,Farmington,10 LINCOLN ST,179580,218000.0,0.823761468,Single Family,Single Family,1
10193,2010,6/29/2011,Madison,43 HIGH HILL CIRCLE,471100,575000.0,0.819304348,Single Family,Single Family,1
100118,2010,2/7/2011,Windsor,350 BLOOMFIELD AVE,1207500,1237500.0,0.975757576,Nan,Nan,1
100109,2010,3/31/2011,Stonington,9 DAWLEY DR,523800,475000.0,1.102736842,Single Family,Single Family,1
100207,2010,4/12/2011,Shelton,79 HEATHER RIDGE,123340,192500.0,0.640727273,Condo,Condo,1
10048,2010,10/27/2010,Hartford,121-123 WESTLAND ST & 176-180,32390,25000.0,1.2956,Nan,Nan,0
10035,2010,4/1/2011,New Hartford,2 OKEEFE LANE,362040,480000.0,0.75425,Single Family,Single Family,1
10060,2010,5/9/2011,East Haddam,7 MEADOW BROOK DR,210960,298725.0,0.706201356,Single Family,Single Family,1
10627,2010,9/1/2011,Wethersfield,23 WOLCOTT HILL RD,136000,170000.0,0.8,Single Family,Single Family,1
101198,2010,9/14/2011,Waterbury,206 LONG HILL RD,109310,10000.0,10.931,Two Family,Two Family,1
100142,2010,8/8/2011,Mansfield,19 CRANE HILL RD,168770,234000.0,0.721239316,Single Family,Single Family,1
100530,2010,5/25/2011,Norwalk,135 HIGHLAND AVE,1346660,1700000.0,0.792152941,Single Family,Single Family,1
100163,2010,2/28/2011,Norwich,4 ROBBINS COURT,140000,135000.0,1.037037037,Single Family,Single Family,1
100071,2010,11/18/2010,Meriden,55 NEWTON ST,82310,82000.0,1.003780488,Single Family,Single Family,0
10342,2010,7/1/2011,Southington,88 SUN VALLEY DR,133280,170000.0,0.784,Single Family,Single Family,1
100019,2010,4/20/2011,Andover,4 HICKORY HILL DRIVE,129000,129000.0,1.0,Single Family,Single Family,1
100239,2010,2/15/2011,Stratford,340 FAIRFAX DR,187460,229900.0,0.815397999,Single Family,Single Family,1
10042,2010,12/1/2010,North Haven,43 MELISSA DRIVE,327810,500000.0,0.65562,Single Family,Single Family,0
100102,2010,8/15/2011,Old Lyme,23 WHITE SANDS BEACH RD,237200,385000.0,0.616103896,Single Family,Single Family,1
100130,2010,12/10/2010,Stratford,351-353 THOMPSON ST,156380,100000.0,1.5638,Two Family,Two Family,0
10088,2010,11/19/2010,New Haven,108 MORRIS STREET,89530,24000.0,3.730416667,Two Family,Two Family,0
100009,2010,10/15/2010,Waterford,103 NIANTIC RIVER RD,196150,227000.0,0.864096916,Single Family,Single Family,0
101226,2010,9/23/2011,Stamford,144 FISHING TRAIL,535690,515000.0,1.040174757,Single Family,Single Family,1
100257,2010,12/23/2010,Stamford,1 STRAWBERRY HILL CT # 3F,208000,240000.0,0.866666667,Condo,Condo,0
100090,2010,10/29/2010,Stamford,31 WEST ROCK TRAIL,925400,1152500.0,0.802950108,Single Family,Single Family,0
100204,2010,8/9/2011,Plainville,190 TOMLINSON AVE 17F,118510,160000.0,0.7406875,Condo,Condo,1
100205,2010,9/7/2011,Watertown,104 CIRCUIT AVE,176900,210000.0,0.842380952,Single Family,Single Family,1
100055,2010,10/19/2010,Waterbury,WESTWOOD AVE,25700,5200.0,4.942307692,Nan,Nan,0
10248,2010,4/19/2011,Glastonbury,148 FOREST LN,280100,425000.0,0.659058824,Single Family,Single Family,1
100092,2010,1/27/2011,Newtown,36 NEARBROOK DRIVE,204960,71500.0,2.866573427,Single Family,Single Family,1
100569,2010,3/24/2011,Waterbury,295 MANSFIELD AVE,80040,16752.0,4.777936963,Single Family,Single Family,1
